48071835,116,716,18320,-2755,-1842,-2943
48076835,116,448,18208,-3573,-1771,-2893
48081835,180,200,18048,-4161,-1618,-2772
48086835,152,120,17916,-4480,-1472,-2711
48091835,80,-56,17760,-4664,-1327,-2649
48096835,-152,-184,17552,-4654,-1283,-2582
48101835,-112,-108,17368,-4479,-1177,-2528
48106835,16,-256,17292,-4017,-1076,-2591
48111835,-8,-488,16916,-3237,-995,-2701
48116835,-76,-820,16800,-2298,-943,-2839
48121835,76,-1096,16704,-1347,-995,-2843
48126835,236,-1112,16496,-476,-1011,-2841
48131835,364,-1084,16504,266,-1162,-2818
48136835,476,-1180,16328,1028,-1275,-2801
48141835,384,-1136,16328,1571,-1502,-2731
48146835,396,-996,16332,1893,-1761,-2683
48151835,536,-916,16320,1984,-2088,-2634
48156835,484,-920,16524,1946,-2472,-2541
48161835,440,-860,16744,1890,-2884,-2376
48166835,372,-856,17108,1633,-3195,-2237
48171835,392,-940,17340,1212,-3592,-2051
48176835,476,-860,17764,704,-3784,-1912
48181835,628,-800,18296,190,-4006,-1684
48186835,592,-796,18680,-274,-4085,-1531
48191835,652,-844,19240,-696,-4042,-1297
48196835,692,-816,19512,-1243,-3946,-1190
48201835,696,-892,19896,-1598,-3614,-1027
48206835,780,-824,19900,-1818,-3209,-937
48211835,840,-744,19828,-1984,-2814,-862
48216835,820,-572,19616,-2087,-2363,-802
48221835,844,-552,19232,-2023,-2002,-827
48226835,756,-408,18716,-1771,-1728,-826
48231835,656,-404,18396,-1378,-1567,-853
48236835,556,-248,17856,-776,-1549,-907
48241835,508,-128,17592,-93,-1627,-1013
48246835,472,-104,17636,527,-1774,-1146
48251835,424,-36,17792,958,-1936,-1246
48256835,456,76,18112,1064,-2084,-1273
48261839,488,108,18356,894,-2156,-1351
48266847,564,196,18616,509,-2268,-1378
48271854,740,152,18936,52,-2267,-1377
48276859,864,168,18972,-583,-2201,-1409
48281872,840,68,19056,-1201,-2172,-1355
48286872,872,-132,18900,-1713,-2092,-1295
48291882,972,-224,18648,-2107,-2065,-1195
48296891,900,-252,18356,-2301,-2014,-1100
48301894,932,-204,18120,-2384,-1992,-1016
48306902,864,-256,17772,-2198,-2023,-1017
48311903,884,-272,17416,-1906,-2079,-987
48316903,940,-308,17352,-1546,-2172,-972
48321903,1408,-2152,23172,270,-1641,-980
48326903,928,532,20912,81,-36,-1208
48331911,912,164,20752,-394,618,-1314
48336910,964,-1604,21916,54,1679,-1135
48341911,1132,-940,21452,471,2662,-867
48346911,972,-200,20560,150,3255,-825
48351911,768,-192,20100,-284,3496,-762
48356910,448,-288,19548,-560,3701,-742
48361911,304,4,18900,-813,3688,-793
48366911,188,-120,18364,-1109,3515,-794
48371911,276,-540,22668,1143,3741,-886
48376911,836,464,23156,144,4343,-700
48381911,1208,568,22740,-1637,4822,-672
48386911,844,-148,21564,-2810,5162,-652
48391911,596,-256,20540,-3111,5358,-501
48396911,288,32,19052,-3532,5299,-393
48401911,-204,16,17652,-4134,4843,-288
48406910,-448,-320,16852,-4230,4196,-231
48411912,-644,-604,16184,-3949,3596,-178
48416920,-884,-752,15968,-3403,3049,-101
48421930,-1096,-860,15560,-2796,2539,-95
48426931,-1156,-1016,15124,-1906,2081,-118
48431936,-1056,-1112,14828,-906,1641,-137
48436940,-1096,-1972,14624,234,1266,-68
48441944,-852,-1528,14476,1499,920,-55
48446948,-848,-1320,14368,2610,595,-65
48451952,-936,-1096,14576,3648,312,-133
48456955,-936,-736,14908,4379,102,-194
48461959,-940,-432,15176,4752,-53,-266
48466963,-1016,-248,15452,4944,-138,-415
48471967,-1024,-272,15516,4962,-282,-562
48476971,-1076,-264,15532,4825,-514,-670
48481975,-872,-312,15688,4737,-687,-759
48486979,-680,-360,15764,4581,-848,-895
48491983,-672,-316,15748,4257,-1067,-942
48496986,-636,-120,15900,3828,-1234,-1017
48501990,-676,44,16056,3337,-1390,-1119
48506994,-604,180,16056,2692,-1489,-1257
48511998,-492,76,16084,2070,-1604,-1346
48517002,-364,48,16012,1572,-1627,-1366
48522006,-336,108,15972,1209,-1704,-1415
48527010,-312,44,15648,974,-1722,-1402
48532014,-352,-84,15244,838,-1906,-1354
48537026,-312,-212,15188,926,-2087,-1187
48542031,-296,4,15132,1138,-2136,-1109
48547034,-188,-96,15236,1352,-2106,-1037
48552038,-68,-244,15312,1690,-2052,-958
48557040,-80,-204,15416,2078,-1920,-891
48562045,-68,-172,15784,2415,-1757,-818
48567045,16,-108,16208,2655,-1490,-767
48572048,16,104,16268,2844,-1138,-735
48577052,-84,84,16496,3047,-815,-674
48582053,68,180,16280,3156,-608,-645
48587055,64,276,16160,3103,-558,-613
48592062,64,272,15956,2813,-617,-571
48597070,-28,540,16084,2436,-679,-449
48602070,-24,812,16220,1850,-917,-386
48607070,44,864,16460,1065,-990,-318
48612070,56,820,16500,232,-1121,-238
48617070,128,700,16384,-428,-1268,-121
48622070,28,616,16020,-1092,-1487,-64
48627070,40,492,15768,-1550,-1612,32
48632070,48,504,15664,-1834,-1710,96
48637070,4,356,15692,-1947,-1734,181
48642070,48,88,15600,-1938,-1718,234
48647070,176,0,15652,-1776,-1606,250
48652070,184,-184,15616,-1473,-1434,247
48657070,84,-304,15604,-1193,-1233,284
48662070,80,-292,15568,-818,-1055,243
48667070,68,-272,15476,-427,-880,223
48672070,-52,-124,15292,-131,-750,223
48677070,-40,-180,15376,199,-663,174
48682070,-44,-136,15376,456,-601,171
48687074,-16,-92,15428,580,-647,187
48692071,-8,12,15692,636,-668,176
48697081,12,-24,15880,569,-635,125
48702085,-60,32,16028,492,-575,84
48707086,4,76,16044,371,-516,81
48712086,-120,76,15952,214,-449,1
48717095,-128,-24,15816,18,-496,-26
48722099,12,36,15772,-128,-469,-41
48727100,-96,32,15596,-208,-499,-55
48732103,-60,24,15512,-305,-575,-38
48737107,-40,-24,15680,-328,-619,-17
48742111,-20,72,15596,-373,-657,-23
48747115,-40,60,15492,-401,-708,-14
48752118,-40,-8,15416,-413,-829,7
48757122,-44,28,15544,-410,-934,52
48762126,-100,76,15768,-376,-1037,151
48767130,-48,172,15876,-354,-1044,163
48772134,-48,196,15864,-463,-1159,246
48777138,-44,72,16052,-498,-1209,278
48782142,-8,16,15976,-522,-1220,312
48787146,16,-104,15836,-574,-1311,330
48792146,-28,-196,15788,-530,-1378,349
48797149,-20,-240,15792,-561,-1355,295
48802153,-148,-224,15876,-494,-1354,270
48807147,-116,-216,15940,-429,-1377,207
48812151,20,-380,15852,-266,-1364,143
48817169,28,-504,15816,-79,-1321,68
48822173,-28,-348,15880,130,-1273,16
48827176,104,-280,15772,178,-1240,-59
48832177,0,-260,15684,306,-1204,-74
48837177,164,-168,15708,388,-1162,-122
48842180,136,-244,15780,488,-1199,-114
48847186,-248,-52,16044,581,-1085,-107
48852188,0,264,15768,581,-1012,-200
48857196,152,-144,15724,531,-1015,-210
48862200,176,-252,15488,492,-934,-189
48867201,152,-72,15516,515,-941,-145
48872204,96,12,15648,534,-939,-156
48877208,164,0,15656,477,-788,-114
48882216,156,40,15680,422,-694,-144
48887219,84,12,15672,442,-721,-132
48892227,172,120,15780,396,-672,-179
48897231,140,-64,15708,433,-666,-143
48902232,112,-120,15788,429,-675,-107
48907235,276,-216,15740,351,-722,-58
48912239,292,-168,15744,285,-753,-58
48917243,160,-228,15732,179,-816,-68
48922247,192,-176,15772,166,-798,-95
48927247,120,-248,15892,181,-817,-52
48932250,116,-184,15800,173,-828,-101
48937254,180,-152,15692,172,-828,-140
48942258,148,-152,15620,169,-870,-136
48947262,120,-56,15668,17,-896,-109
48952271,76,60,15620,17,-936,-122
48957274,56,-32,15612,-33,-950,-85
48962278,72,-20,15640,-116,-878,-56
48967281,196,-16,15744,-74,-897,-64
48972285,160,-12,15848,-89,-896,-30
48977286,100,-28,15732,-55,-849,-24
48982289,152,0,15632,27,-751,-8
48987298,260,-188,15656,33,-688,-26
48992302,228,-232,15668,67,-671,-8
48997307,152,-240,15592,177,-624,-21
49002312,104,-132,15636,137,-610,-56
49007322,100,-168,15640,181,-572,-71
49012329,100,-152,15820,181,-578,-85
49017335,124,-172,15920,137,-550,-110
49022335,164,-176,15756,127,-560,-159
49027335,120,-232,15688,85,-559,-192
49032335,112,-172,15708,114,-575,-223
49037335,88,-176,15808,104,-583,-237
49042335,76,-156,15720,91,-587,-268
49047335,76,-176,15740,144,-551,-279
49052342,144,-160,15664,164,-586,-278
49057348,116,-112,15884,187,-581,-228
49062351,204,-60,15712,223,-578,-257
49067359,244,-140,15732,203,-557,-200
49072373,220,-172,15696,195,-526,-193
49077373,176,-96,15600,166,-521,-151
49082367,184,-16,15736,258,-546,-143
49087373,164,-48,15616,204,-570,-73
49092375,188,-84,15800,158,-556,-32
49097378,208,-92,15752,213,-539,-13
49102382,128,-52,15624,164,-513,6
49107390,144,-192,15540,188,-520,20
49112398,88,-212,15656,175,-486,24
49117398,52,-136,15548,109,-478,40
49122398,28,-164,15700,48,-490,9
49127398,104,-184,15704,-4,-482,-24
49132402,80,-204,15720,-33,-516,-62
49137406,108,-180,15704,-62,-538,-70
49142410,108,-196,15764,-73,-624,-107
49147413,60,-228,15768,-86,-642,-140
49152417,88,-288,15912,-149,-714,-163
49157421,32,-228,15880,-164,-750,-186
49162425,28,-256,15836,-141,-814,-203
49167429,100,-216,15704,-117,-873,-231
49172433,80,-168,15796,-81,-860,-234
49177437,56,-140,15792,-73,-822,-259
49182441,104,-172,15716,1,-854,-277
49187445,72,-132,15740,46,-865,-219
49192448,64,-160,15708,66,-860,-230
49197449,64,-228,15580,99,-846,-223
49202460,20,-180,15740,141,-837,-229
49207465,96,-300,15800,236,-874,-246
49212468,192,-304,15868,291,-788,-226
49217472,224,-192,15764,309,-740,-223
49222476,136,-256,15656,384,-759,-243
49227480,28,-224,15704,437,-737,-257
49232484,100,-112,15652,413,-702,-245
49237488,8,-32,15780,477,-726,-253
49242491,52,-8,15648,507,-719,-264
49247494,216,-176,15688,436,-795,-239
49252499,220,-216,15824,396,-835,-171
49257501,164,-80,15832,346,-845,-133
49262509,200,-196,15724,330,-867,-137
49267509,72,-172,15680,269,-900,-103
49272509,128,-48,15700,218,-941,-84
49277509,176,-140,15632,240,-877,-75
49282509,180,-252,15788,230,-852,-58
49287509,188,-252,15632,263,-832,-45
49292509,212,-220,15680,311,-785,-58
49297509,268,-228,15696,324,-788,-17
49302509,152,-140,15708,323,-835,32
49307509,180,-204,15620,301,-834,22
49312509,176,-164,15580,241,-861,33
49317509,160,-136,15608,272,-817,56
49322509,176,-164,15716,226,-842,34
49327509,212,-272,15776,238,-831,49
49332509,152,-240,15752,258,-849,9
49337509,176,-140,15796,239,-777,-21
49342509,204,-304,15624,233,-727,-62
49347509,80,-132,15764,209,-782,-103
49352509,144,-216,15744,246,-765,-150
49357509,184,-248,15816,217,-750,-173
49362509,204,-128,15740,272,-711,-198
49367509,192,-232,15760,311,-713,-229
49372509,196,-240,15824,340,-735,-205
49377509,224,-152,15728,330,-750,-205
49382509,236,-228,15700,311,-743,-212
49387509,220,-204,15744,299,-745,-205
49392509,172,-112,15640,257,-754,-180
49397509,224,-176,15700,238,-768,-152
49402509,144,-80,15624,262,-870,-116
49407509,244,-120,15744,268,-891,-76
49412509,180,-72,15748,209,-901,-44
49417509,212,-120,15716,189,-928,-50
49422509,188,-132,15760,184,-932,-36
49427509,156,-172,15760,227,-925,-25
49432509,132,-172,15700,248,-858,-22
49437509,60,-48,15780,262,-852,-24
49442509,180,-96,15700,326,-851,-22
49447509,240,-108,15772,331,-822,-15
49452509,228,-220,15592,315,-775,-28
49457509,264,-172,15660,314,-704,1
49462509,264,-176,15692,303,-627,-70
49467509,352,-176,15604,334,-554,-63
49472509,292,-248,15720,324,-526,-95
49477509,272,-220,15660,272,-515,-100
49482509,172,-196,15640,224,-486,-81
49487509,264,-196,15676,150,-585,-74
49492509,148,-208,15752,123,-530,-63
49497509,284,-256,15724,142,-581,-84
49502509,240,-168,15732,95,-595,-86
49507509,232,-192,15784,67,-586,-97
49512509,256,-236,15608,51,-600,-118
49517509,220,-204,15648,106,-655,-155
49522509,228,-228,15880,161,-637,-145
49527509,164,-188,15796,171,-608,-153
49532509,192,-232,15792,203,-642,-157
49537509,172,-296,15808,205,-662,-165
49542509,152,-252,15652,179,-619,-170
49547509,208,-152,15784,208,-613,-126
49552509,112,-232,15708,242,-639,-120
49557509,116,-208,15744,289,-592,-140
49562509,184,-228,15668,306,-553,-141
49567509,204,-272,15636,364,-594,-192
49572509,160,-196,15648,304,-609,-186
49577509,156,-148,15724,273,-646,-137
49582509,148,-104,15812,243,-717,-133
49587509,164,-84,15796,125,-709,-154
49592509,188,-240,15724,161,-762,-154
49597509,204,-204,15612,153,-763,-119
49602509,280,-232,15764,112,-784,-150
49607509,264,-220,15812,137,-714,-211
49612509,236,-292,15712,205,-669,-203
49617509,232,-324,15696,239,-598,-219
49622509,240,-264,15852,249,-622,-224
49627509,188,-164,15768,311,-573,-220
49632509,240,-212,15772,308,-581,-221
49637509,240,-140,15728,323,-521,-226
49642509,252,-164,15764,333,-509,-235
49647509,216,-192,15720,285,-471,-213
49652509,188,-172,15688,303,-460,-218
49657509,172,-176,15648,316,-431,-182
49662509,144,-144,15628,252,-440,-224
49667509,140,-112,15708,214,-458,-190
49672509,220,-156,15716,231,-450,-226
49677509,180,-196,15744,234,-445,-241
49682509,232,-236,15888,219,-427,-225
49687509,196,-236,15880,192,-401,-271
49692509,156,-292,15824,199,-360,-289
49697509,192,-276,15768,222,-354,-300
49702509,144,-264,15668,275,-318,-340
49707509,168,-236,15768,278,-290,-346
49712509,188,-156,15708,338,-282,-350
49717509,132,-196,15740,339,-304,-352
49722509,176,-260,15576,326,-285,-324
49727509,156,-180,15672,404,-234,-340
49732509,140,-212,15628,428,-225,-306
49737509,112,-104,15664,415,-285,-301
49742509,152,-188,15664,419,-279,-325
49747509,160,-168,15592,449,-251,-322
49752509,108,-224,15648,433,-287,-348
49757509,96,-256,15788,469,-264,-316
49762509,100,-200,15708,480,-311,-301
49767509,92,-192,15620,512,-323,-298
49772509,140,-200,15604,488,-356,-291
49777509,36,-152,15812,487,-381,-262
49782509,64,-72,15752,397,-370,-274
49787509,64,-132,15684,322,-399,-278
49792509,32,-188,15744,279,-429,-284
49797509,76,-152,15792,261,-466,-221
49802509,96,-88,15700,219,-485,-221
49807509,76,-68,15780,127,-504,-190
49812509,80,-136,15576,76,-530,-134
49817509,160,-52,15664,74,-519,-134
49822509,124,-96,15636,50,-585,-114
49827509,104,-64,15744,23,-609,-64
49832509,76,-192,15800,-46,-642,-83
49837509,64,-160,15884,-54,-663,-77
49842509,148,-192,15740,-92,-639,-52
49847509,56,-272,15764,-8,-635,-82
49852509,16,-228,15624,19,-691,-85
49857509,24,-300,15740,60,-694,-137
49862509,32,-212,15724,89,-744,-164
49867509,44,-240,15600,178,-792,-199
49872509,40,-296,15792,224,-763,-227
49877509,48,-216,15748,240,-808,-252
49882509,24,-252,15772,235,-779,-285
49887509,52,-204,15788,248,-826,-296
49892509,52,-196,15720,218,-792,-333
49897509,4,-232,15704,264,-818,-330
49902509,56,-280,15684,208,-794,-352
49907509,84,-172,15684,254,-798,-321
49912509,96,-48,15472,131,-829,-329
49917509,76,-160,15600,160,-804,-312
49922509,144,-208,15688,164,-788,-254
49927509,72,-164,15732,149,-767,-247
49932509,100,-140,15688,143,-748,-217
49937509,152,-176,15612,91,-689,-204
49942509,124,-132,15708,92,-714,-166
49947509,168,-148,15784,60,-715,-177
49952509,88,-160,15752,-8,-695,-124
49957509,128,-148,15900,-94,-704,-141
49962509,140,-188,15860,-165,-615,-134
49967509,136,-164,15816,-211,-631,-128
49972513,124,-264,15828,-225,-577,-123
49977506,88,-276,15644,-239,-554,-112
49982520,44,-320,15668,-209,-582,-120
